Year,Month,Day,Time,Miss,Slot,SlotM,Spin,SpinM,Winners,Payout
2021,Apr,7,13:46,true,4,2,2,2,1583,5995
2021,Apr,7,13:47,true,2,10,1,1,1106,2164
2021,Apr,7,13:47,true,7,0,4,10,2914,26822
2021,Apr,7,13:49,true,4,20,1,1,1166,1940
2021,Apr,7,13:50,true,2,4,5,5,2007,8904
2021,Apr,7,13:51,false,1,10,1,10,1177,9431
2021,Apr,7,13:52,true,7,0,5,5,1933,8827
2021,Apr,7,13:52,true,5,2,2,2,1756,7574
2021,Apr,7,13:53,true,4,0,5,5,1895,8272
2021,Apr,7,13:54,true,1,5,6,10,2273,24708
2021,Apr,7,13:55,true,2,0,1,1,1337,2804
2021,Apr,7,13:56,true,1,5,2,2,1682,6552
2021,Apr,7,13:56,true,5,5,7,5,3071,50592
2021,Apr,7,13:58,false,2,15,2,30,1769,64620
2021,Apr,7,13:59,false,1,5,1,5,1516,8637
2021,Apr,7,14:00,true,4,3,3,25,3044,61770
2021,Apr,7,14:01,true,1,2,2,2,2108,7991
2021,Apr,7,14:02,true,3,2,1,1,1656,2811
2021,Apr,7,14:03,true,8,2,2,2,2062,7996
2021,Apr,7,14:03,true,4,4,1,1,1518,2510
2021,Apr,7,14:04,true,8,7,6,10,2445,26336
2021,Apr,7,14:05,true,4,0,3,7,3211,19240
2021,Apr,7,14:06,true,4,2,3,2,3136,7509
2021,Apr,7,14:07,true,2,10,7,5,3560,64234
2021,Apr,7,14:09,true,2,2,1,1,1674,3159
2021,Apr,7,14:10,true,4,5,7,5,3514,58217
2021,Apr,7,14:12,true,8,3,1,1,1683,2663
2021,Apr,7,14:12,true,4,2,2,2,2389,9952
2021,Apr,7,14:13,true,7,3,2,2,2246,8917
2021,Apr,7,14:14,true,6,3,1,1,1590,6405
2021,Apr,7,14:15,true,1,0,5,5,2438,11482
2021,Apr,7,14:16,true,7,5,3,4,3467,12201
2021,Apr,7,14:17,true,3,7,7,5,3780,64264
2021,Apr,7,14:19,true,8,2,2,2,2199,9669
2021,Apr,7,14:19,true,4,7,2,2,2171,8989
2021,Apr,7,14:20,true,4,0,1,1,1588,4016
2021,Apr,7,14:21,true,4,0,1,1,1505,3314
2021,Apr,7,14:22,true,7,15,1,1,1337,2603
2021,Apr,7,14:23,true,7,0,1,1,1275,2791
2021,Apr,7,14:23,false,1,2,1,2,1251,3374
2021,Apr,7,14:24,true,8,5,6,10,2208,25195
2021,Apr,7,14:25,true,5,2,1,1,1167,1835
2021,Apr,7,14:26,true,5,2,6,10,2110,23800
2021,Apr,7,14:27,true,7,5,5,5,2134,10491
2021,Apr,7,14:27,true,8,2,1,1,1232,1815
2021,Apr,7,14:28,true,5,2,8,25,3430,93478
2021,Apr,7,14:31,true,8,0,6,10,2389,23998
2021,Apr,7,14:32,true,8,0,1,1,1444,2198
2021,Apr,7,14:32,false,1,4,1,4,1414,5547
2021,Apr,7,14:33,true,2,2,3,12,3265,36062
2021,Apr,7,14:35,true,8,5,1,1,1516,2290
2021,Apr,7,14:35,true,7,2,1,1,1455,2547
2021,Apr,7,14:36,true,5,3,6,10,2450,33157
2021,Apr,7,14:37,true,2,0,3,15,3313,39091
2021,Apr,7,14:38,true,6,2,2,2,2127,23631
2021,Apr,7,14:39,true,8,10,1,1,1570,2765
2021,Apr,7,14:40,true,8,2,1,1,1435,2434
2021,Apr,7,14:41,false,7,3,7,15,3735,170438
2021,Apr,7,14:43,true,4,4,2,2,1921,11260
2021,Apr,7,14:44,false,1,3,1,3,1600,6468
2021,Apr,7,14:45,true,5,2,4,5,3954,23900
2021,Apr,7,14:46,true,8,2,1,1,1649,3600
2021,Apr,7,14:47,true,7,4,2,2,2084,11584
2021,Apr,7,14:48,true,3,2,1,1,1572,2896
2021,Apr,7,14:49,true,7,7,1,1,1456,3113
2021,Apr,7,14:50,true,3,0,2,2,1842,10593
2021,Apr,7,14:51,true,7,7,1,1,1397,3250
2021,Apr,7,14:51,true,1,2,2,2,1725,9504
2021,Apr,7,14:52,true,6,3,1,1,1279,2887
2021,Apr,7,14:53,true,2,2,1,1,1222,2575
2021,Apr,7,14:54,false,1,2,1,2,1186,3094
2021,Apr,7,14:55,true,6,4,1,1,1130,2589
2021,Apr,7,14:56,true,8,5,4,10,3208,31536
2021,Apr,7,14:58,true,7,2,1,1,1250,2911
2021,Apr,7,14:59,false,1,2,1,2,1255,5332
2021,Apr,7,14:59,true,6,15,1,1,1259,2678
2021,Apr,7,15:00,false,3,3,3,75,2960,277061
2021,Apr,7,15:02,true,2,3,1,1,1321,3692
2021,Apr,7,15:02,true,2,4,1,1,1349,3652
2021,Apr,7,15:03,true,5,3,1,1,1400,4353
2021,Apr,7,15:04,true,5,3,2,2,1736,11325
2021,Apr,7,15:05,true,1,15,5,5,2073,13437
2021,Apr,7,15:06,false,2,7,2,14,1772,42395
2021,Apr,7,15:07,true,4,5,2,2,1885,8607
2021,Apr,7,15:08,true,6,7,1,1,1520,3285
2021,Apr,7,15:08,true,7,50,1,1,1548,3841
2021,Apr,7,15:09,true,5,3,2,2,1852,9356
2021,Apr,7,15:10,true,4,2,6,10,2494,25085
2021,Apr,7,15:11,true,4,2,1,1,1435,3110
2021,Apr,7,15:12,true,8,2,6,10,2330,20939
2021,Apr,7,15:13,true,2,0,1,1,1458,3109
2021,Apr,7,15:14,true,4,0,3,15,3585,50492
2021,Apr,7,15:15,true,1,2,2,2,2013,11181
2021,Apr,7,15:16,false,6,2,6,20,2525,44233
2021,Apr,7,15:17,false,5,3,5,15,2521,36278
2021,Apr,7,15:18,true,5,15,1,1,1740,4810
2021,Apr,7,15:18,true,5,5,2,2,2233,11480
2021,Apr,7,15:19,true,1,0,2,2,2195,11901
2021,Apr,7,15:20,true,7,0,5,5,2464,12720
2021,Apr,7,15:21,true,5,2,4,50,3979,215861
2021,Apr,7,15:23,true,6,7,2,2,2212,12129
2021,Apr,7,15:23,true,3,2,5,5,2789,16936
2021,Apr,7,15:24,true,7,7,3,7,3962,26802
2021,Apr,7,15:25,true,8,5,2,2,2514,13115
2021,Apr,7,15:26,true,5,0,3,5,3974,21080
2021,Apr,7,15:28,true,7,2,2,2,2542,13650
2021,Apr,7,15:29,true,7,2,2,2,2376,11852
2021,Apr,7,15:29,true,3,7,2,2,2375,11838
2021,Apr,7,15:30,true,4,2,6,10,3210,33804
2021,Apr,7,15:31,true,3,3,1,1,1860,15653
2021,Apr,7,15:32,true,4,0,1,1,1724,4045
2021,Apr,7,15:33,true,4,4,1,1,1630,5230
2021,Apr,7,15:34,true,6,2,1,1,1469,4305
2021,Apr,7,15:35,true,7,2,5,5,2367,14756
2021,Apr,7,15:35,true,5,0,6,10,2632,26479
2021,Apr,7,15:36,true,5,4,2,2,2103,13626
2021,Apr,7,15:37,false,1,2,1,2,1352,3156
2021,Apr,7,15:38,true,4,3,1,1,1341,2234
2021,Apr,7,15:39,true,4,5,5,5,1984,9672
2021,Apr,7,15:40,false,1,50,1,50,1176,46613
2021,Apr,7,15:40,true,6,5,1,1,1360,2061
2021,Apr,7,15:41,false,7,5,7,25,3688,328212
2021,Apr,7,15:43,true,2,2,8,25,3624,87505
2021,Apr,7,15:45,true,4,5,3,20,3606,76840
2021,Apr,7,15:47,true,8,0,1,1,1910,4853
2021,Apr,7,15:47,false,6,3,6,30,3041,107488
2021,Apr,7,15:48,true,4,0,5,5,3017,19394
2021,Apr,7,15:49,true,3,0,2,2,2692,15952
2021,Apr,7,15:50,true,5,0,3,4,3911,18614
2021,Apr,7,15:51,true,3,2,5,5,2868,18866
2021,Apr,7,15:52,true,8,2,2,2,2602,14637
2021,Apr,7,15:53,true,4,0,8,10,4215,98683
2021,Apr,7,15:55,true,4,3,1,1,1903,5934
2021,Apr,7,15:56,true,7,0,1,1,1985,4930
2021,Apr,7,15:57,true,3,0,8,40,4301,100013
2021,Apr,7,16:00,true,2,5,1,1,2033,4841
2021,Apr,7,16:00,true,5,0,1,1,2062,5037
2021,Apr,7,16:01,true,8,0,1,1,1922,4305
2021,Apr,7,16:02,true,3,0,5,5,2868,12127
2021,Apr,7,16:03,true,3,0,6,10,3414,43996
2021,Apr,7,16:04,true,3,3,1,1,1835,3117
2021,Apr,7,16:05,true,2,7,5,5,2799,13152
2021,Apr,7,16:05,true,8,0,6,10,3258,52882
2021,Apr,7,16:06,true,6,2,5,5,2992,13591
2021,Apr,7,16:07,true,4,0,1,1,1866,3160
2021,Apr,7,16:08,true,6,7,1,1,1761,2583
2021,Apr,7,16:09,true,3,2,1,1,1669,2413
2021,Apr,7,16:09,true,1,0,3,3,3902,14648
2021,Apr,7,16:11,true,8,2,6,10,2894,36713
2021,Apr,7,16:12,true,4,3,2,2,2236,10337
2021,Apr,7,16:12,true,6,4,4,5,4152,26278
2021,Apr,7,16:14,true,1,2,5,5,2812,14078
2021,Apr,7,16:15,true,6,2,1,1,1644,2630
2021,Apr,7,16:16,true,2,4,1,1,1539,2570
2021,Apr,7,16:16,true,7,4,1,1,1495,2555
2021,Apr,7,16:17,false,1,2,1,2,1379,4047
2021,Apr,7,16:18,false,2,3,2,6,1833,24799
2021,Apr,7,16:19,true,3,3,1,1,1381,4632
2021,Apr,7,16:20,true,8,2,5,5,1944,9942
2021,Apr,7,16:20,false,1,20,1,20,1249,23696
2021,Apr,7,16:21,true,2,25,3,10,3018,34312
2021,Apr,7,16:22,true,3,0,1,1,1584,2627
2021,Apr,7,16:23,true,4,15,2,2,1965,7616
2021,Apr,7,16:24,true,7,0,2,2,1917,8106
2021,Apr,7,16:25,true,5,2,1,1,1525,3132
2021,Apr,7,16:26,true,2,3,1,1,1442,2763
2021,Apr,7,16:27,true,8,3,1,1,1403,2874
2021,Apr,7,16:27,true,4,2,3,5,2709,17768
2021,Apr,7,16:29,true,6,3,2,2,1626,6352
2021,Apr,7,16:29,true,8,3,2,2,1607,6103
2021,Apr,7,16:30,true,5,0,1,1,1298,3490
2021,Apr,7,16:31,true,5,2,3,10,2538,29701
2021,Apr,7,16:32,true,5,2,2,2,1593,6835
2021,Apr,7,16:33,true,8,0,1,1,1224,2977
2021,Apr,7,16:34,true,2,5,4,5,2934,18485
2021,Apr,7,16:36,false,5,15,5,75,1879,133149
2021,Apr,7,16:36,true,8,0,6,10,2330,27999
2021,Apr,7,16:37,true,8,3,1,1,1433,3217
2021,Apr,7,16:38,true,1,2,6,10,2259,25815
2021,Apr,7,16:39,true,1,7,6,10,2368,24594
2021,Apr,7,16:40,true,5,0,1,1,1597,3909
2021,Apr,7,16:41,true,8,7,1,1,1551,3636
2021,Apr,7,16:42,true,7,3,1,1,1435,3139
2021,Apr,7,16:43,true,2,2,3,20,3232,64079
2021,Apr,7,16:44,true,2,3,3,9,3161,26882
2021,Apr,7,16:45,true,1,2,2,2,2243,9086
2021,Apr,7,16:46,false,7,3,7,15,3761,178591
2021,Apr,7,16:48,true,2,5,7,5,3762,72241
2021,Apr,7,16:50,true,5,2,1,1,1835,4377
2021,Apr,7,16:51,true,3,2,1,1,1857,4232
2021,Apr,7,16:52,true,7,3,5,5,2775,15099
2021,Apr,7,16:53,true,4,0,1,1,1716,3320
2021,Apr,7,16:54,true,6,2,5,5,2572,16794
2021,Apr,7,16:55,true,8,2,5,5,2657,16262
2021,Apr,7,16:56,true,8,3,2,2,2358,18612
2021,Apr,7,16:57,true,6,5,3,5,3803,22848
2021,Apr,7,16:58,true,5,3,1,1,1580,3589
2021,Apr,7,16:59,true,8,3,3,5,3561,24884
2021,Apr,7,17:00,true,3,3,2,2,2115,23792
2021,Apr,7,17:01,true,4,3,2,2,2022,15644
2021,Apr,7,17:02,true,3,4,6,10,2867,35495
2021,Apr,7,17:03,true,1,2,7,5,3996,71887
2021,Apr,7,17:05,true,8,2,1,1,1626,3661
2021,Apr,7,17:05,true,1,3,2,2,2158,22968
2021,Apr,7,17:06,true,6,2,2,2,2168,19185
2021,Apr,7,17:07,true,2,0,5,5,2682,22639
2021,Apr,7,17:08,true,1,0,5,5,2634,24280
2021,Apr,7,17:09,true,6,4,2,2,2144,16870
2021,Apr,7,17:10,true,5,0,2,2,2091,15422
2021,Apr,7,17:11,true,7,2,2,2,1924,11327
2021,Apr,7,17:12,true,4,3,1,1,1410,11791
2021,Apr,7,17:13,true,4,5,2,2,1678,12844
2021,Apr,7,17:13,true,2,10,1,1,1234,2595
2021,Apr,7,17:14,false,2,2,2,4,1799,21803
2021,Apr,7,17:15,true,4,4,2,2,1746,11647
2021,Apr,7,17:16,true,5,0,1,1,1214,3019
2021,Apr,7,17:17,true,3,5,2,2,1586,15020
2021,Apr,7,17:18,true,8,3,7,5,3262,97699
2021,Apr,7,17:19,true,3,2,6,10,2398,29777
2021,Apr,7,17:20,true,1,10,8,25,3712,133565
2021,Apr,7,17:22,true,5,3,2,2,2136,12328
2021,Apr,7,17:23,true,7,0,2,2,2264,14437
2021,Apr,7,17:24,true,6,15,1,1,1609,8547
2021,Apr,7,17:25,true,5,2,2,2,2187,15642
2021,Apr,7,17:25,true,5,0,1,1,1518,2767
2021,Apr,7,17:26,true,2,0,4,7,3958,37216
2021,Apr,7,17:28,false,4,0,4,7,3916,35617
2021,Apr,7,17:30,true,8,0,6,10,3169,47008
2021,Apr,7,17:31,true,3,2,6,10,3156,36551
2021,Apr,7,17:32,true,3,7,2,2,2632,17133
2021,Apr,7,17:33,true,8,4,5,5,2954,18170
2021,Apr,7,17:33,true,8,4,4,15,4356,67648
2021,Apr,7,17:35,true,5,0,2,2,2603,15611
2021,Apr,7,17:36,false,2,7,2,14,2542,73609
2021,Apr,7,17:37,true,1,2,5,5,3116,19178
2021,Apr,7,17:38,true,6,4,2,2,2619,12156
2021,Apr,7,17:39,true,4,5,1,1,1910,9793
2021,Apr,7,17:39,true,3,0,5,5,2675,14165
2021,Apr,7,17:40,true,8,0,3,5,4235,23838
2021,Apr,7,17:42,true,3,0,1,1,1670,3808
2021,Apr,7,17:43,true,1,0,5,5,2497,13038
2021,Apr,7,17:43,true,4,20,2,2,2332,14798
2021,Apr,7,17:44,true,8,0,4,10,4130,40461
2021,Apr,7,17:46,true,7,0,5,5,2640,14506
2021,Apr,7,17:47,true,3,4,1,1,1530,4922
2021,Apr,7,17:48,true,3,10,2,2,2194,12067
2021,Apr,7,17:49,true,1,2,2,2,2099,9565
2021,Apr,7,17:49,false,1,2,1,2,1330,5585
2021,Apr,7,17:50,true,4,5,2,2,1843,9975
2021,Apr,7,17:51,false,1,7,1,7,1184,7307
2021,Apr,7,17:52,true,3,2,1,1,1277,1966
2021,Apr,7,17:53,false,2,5,2,10,1683,36956
2021,Apr,7,17:54,true,2,3,1,1,1302,2161
2021,Apr,7,17:54,false,2,2,2,4,1746,13284
2021,Apr,7,17:55,true,7,3,1,1,1274,2171
2021,Apr,7,17:56,true,7,3,2,2,1731,12496
2021,Apr,7,17:57,false,2,10,2,20,1664,80895
2021,Apr,7,17:58,true,5,3,1,1,1344,3125
2021,Apr,7,17:59,true,6,2,2,2,1839,12269
2021,Apr,7,18:00,true,1,3,2,2,1908,13642
2021,Apr,7,18:00,true,8,0,6,10,2151,46649
2021,Apr,7,18:01,true,7,10,1,1,1310,3274
2021,Apr,7,18:02,true,1,3,2,2,1905,14178
2021,Apr,7,18:03,true,7,0,2,2,1889,15589
2021,Apr,7,18:04,true,5,4,8,50,3326,183400
2021,Apr,7,18:06,true,7,3,5,5,2199,17906
2021,Apr,7,18:06,true,5,3,1,1,1484,4393
2021,Apr,7,18:07,true,4,5,1,1,1427,4107
2021,Apr,7,18:08,true,8,3,6,10,2483,40564
2021,Apr,7,18:09,true,2,4,5,5,2359,16340
2021,Apr,7,18:10,true,4,0,5,5,2389,19305
2021,Apr,7,18:10,true,8,2,2,2,2316,22580
2021,Apr,7,18:11,true,7,4,2,2,2255,15242
2021,Apr,7,18:12,true,4,3,5,5,2174,14840
2021,Apr,7,18:13,true,1,4,3,3,3448,16325
2021,Apr,7,18:14,true,8,3,1,1,1424,5282
2021,Apr,7,18:15,false,1,0,1,1,1344,2724
2021,Apr,7,18:16,false,5,3,5,15,1909,33442
2021,Apr,7,18:17,false,1,5,1,5,1228,5085
2021,Apr,7,18:17,true,7,7,1,1,1304,2919
2021,Apr,7,18:18,false,6,7,6,70,2264,261819
2021,Apr,7,18:19,true,8,2,6,10,2312,36817
2021,Apr,7,18:20,true,8,0,6,10,2390,38131
2021,Apr,7,18:21,true,7,2,2,2,2234,28461
2021,Apr,7,18:22,true,3,4,5,5,2567,27967
2021,Apr,7,18:22,true,2,5,5,5,2692,27649
2021,Apr,7,18:23,true,8,0,2,2,2438,21330
2021,Apr,7,18:24,true,7,0,5,5,2572,29548
2021,Apr,7,18:25,true,8,25,2,2,2359,21700
2021,Apr,7,18:26,true,6,2,1,1,1636,8385
2021,Apr,7,18:26,true,4,2,1,1,1583,4533
2021,Apr,7,18:27,true,7,0,1,1,1469,3908
2021,Apr,7,18:28,true,3,3,2,2,1935,11534
2021,Apr,7,18:29,true,3,0,7,5,3560,72660
2021,Apr,7,18:31,false,1,15,1,15,1408,24910
2021,Apr,7,18:31,true,5,5,6,10,2760,32606
2021,Apr,7,18:32,true,5,3,1,1,1661,3099
2021,Apr,7,18:33,true,4,3,5,5,2825,17990
2021,Apr,7,18:34,true,2,15,1,1,1661,3359
2021,Apr,7,18:35,true,5,5,1,1,1648,3063
2021,Apr,7,18:36,true,4,0,2,2,2368,17555
2021,Apr,7,18:37,true,4,2,2,2,2206,14261
2021,Apr,7,18:38,true,8,2,4,10,3687,44947
2021,Apr,7,18:39,true,2,0,6,10,2773,33541
2021,Apr,7,18:40,true,4,2,2,2,2382,13416
2021,Apr,7,18:41,true,4,5,5,5,2757,20541
2021,Apr,7,18:42,true,8,2,2,2,2365,13380
2021,Apr,7,18:43,true,4,3,1,1,1626,5212
2021,Apr,7,18:44,true,7,4,2,2,2049,12072
2021,Apr,7,18:45,true,1,2,5,5,2217,14817
2021,Apr,7,18:46,false,7,5,7,25,3438,293458
2021,Apr,7,18:48,true,2,5,5,5,2257,14325
2021,Apr,7,18:49,true,2,3,3,20,3549,73902
2021,Apr,7,18:50,true,2,4,6,10,3182,36239
2021,Apr,7,18:51,true,3,7,6,10,3216,30921
2021,Apr,7,18:52,true,8,0,1,1,1938,5722
2021,Apr,7,18:53,true,2,0,1,1,1939,4204
2021,Apr,7,18:53,true,7,2,3,2,3914,12210
2021,Apr,7,18:55,true,6,3,5,5,2958,18902
2021,Apr,7,18:56,true,6,4,5,5,3103,19857
2021,Apr,7,18:57,true,4,0,2,2,2871,19502
2021,Apr,7,18:58,true,4,2,1,1,1783,3126
2021,Apr,7,18:59,true,7,0,6,10,2987,36147
2021,Apr,7,19:00,true,1,0,5,5,2787,15927
2021,Apr,7,19:01,true,5,0,6,10,3105,40148
2021,Apr,7,19:01,true,7,2,1,1,1762,3048
2021,Apr,7,19:02,true,2,0,5,5,2730,17839
2021,Apr,7,19:03,true,3,0,2,2,2433,16546
2021,Apr,7,19:04,true,7,0,5,5,2676,18159
2021,Apr,7,19:05,true,5,4,1,1,1575,2940
2021,Apr,7,19:06,false,1,2,1,2,1517,4155
2021,Apr,7,19:07,true,8,3,2,2,2114,15779
2021,Apr,7,19:08,true,4,0,2,2,2019,15291
2021,Apr,7,19:09,true,3,3,1,1,1278,1768
2021,Apr,7,19:10,true,8,4,5,5,2132,14141
2021,Apr,7,19:11,true,8,2,6,10,2655,35257
2021,Apr,7,19:11,true,7,5,2,2,1929,13917
2021,Apr,7,19:12,true,7,3,2,2,1977,11168
2021,Apr,7,19:13,true,4,0,1,1,1394,2341
2021,Apr,7,19:14,true,2,2,1,1,1333,1882
2021,Apr,7,19:15,true,4,4,6,10,2313,28595
2021,Apr,7,19:16,true,6,0,2,2,1878,14204
2021,Apr,7,19:17,true,2,3,1,1,1257,1968
2021,Apr,7,19:17,true,8,2,1,1,1227,1947
2021,Apr,7,19:18,true,1,25,2,2,1684,13495
2021,Apr,7,19:19,false,8,5,8,75,3537,582414
2021,Apr,7,19:21,true,5,3,2,2,1781,13484
2021,Apr,7,19:22,true,6,4,1,1,1471,2715
2021,Apr,7,19:23,true,7,3,6,10,2791,29509
2021,Apr,7,19:24,true,4,2,3,7,3612,31874
2021,Apr,7,19:25,true,5,0,1,1,1653,2763
2021,Apr,7,19:26,true,6,0,5,5,2743,16962
2021,Apr,7,19:27,true,5,0,1,1,1572,3221
2021,Apr,7,19:28,false,1,5,1,5,1506,8118
2021,Apr,7,19:29,false,2,3,2,6,2268,51372
2021,Apr,7,19:30,true,3,2,6,10,2780,34490
2021,Apr,7,19:31,true,6,0,1,1,1674,3076
2021,Apr,7,19:32,true,8,0,6,10,2742,30495
2021,Apr,7,19:32,true,8,2,5,5,2787,20727
2021,Apr,7,19:33,true,3,2,8,35,4107,140207
2021,Apr,7,19:36,true,8,0,1,1,1819,2866
2021,Apr,7,19:37,true,8,5,2,2,2709,16182
2021,Apr,7,19:37,true,4,3,3,2,4071,11850
2021,Apr,7,19:39,true,4,4,2,2,2576,13976
2021,Apr,7,19:40,true,8,0,5,5,3009,21305
2021,Apr,7,19:41,true,1,7,8,25,4348,150620
2021,Apr,7,19:42,false,1,2,1,2,2053,5110
2021,Apr,7,19:43,true,7,0,5,5,3168,22649
2021,Apr,7,19:44,true,8,0,1,1,1964,3465
2021,Apr,7,19:45,false,5,3,5,15,3081,63650
2021,Apr,7,19:46,false,2,4,2,8,2741,53295
2021,Apr,7,19:47,true,2,10,5,5,3194,24017
2021,Apr,7,19:48,true,4,0,5,5,3220,23392
2021,Apr,7,19:49,true,8,0,1,1,2142,4364
2021,Apr,7,19:49,true,3,4,1,1,1930,4231
2021,Apr,7,19:50,false,6,4,6,40,3462,177947
2021,Apr,7,19:51,true,6,7,2,2,2684,17714
2021,Apr,7,19:52,true,4,5,7,5,4675,77955
2021,Apr,7,19:54,true,5,7,1,1,2094,2975
2021,Apr,7,19:55,true,8,3,6,10,3930,53398
2021,Apr,7,19:56,true,4,0,2,2,3166,23431
2021,Apr,7,19:56,true,1,5,5,5,3853,29823
2021,Apr,7,19:57,true,1,10,2,2,3167,25657
2021,Apr,7,19:58,true,8,0,4,40,5293,212146
2021,Apr,7,20:00,true,8,15,5,5,3768,30476
2021,Apr,7,20:01,true,8,4,2,2,3360,26127
2021,Apr,7,20:01,true,5,4,2,2,3161,23501
2021,Apr,7,20:02,true,8,0,2,2,3109,25755
2021,Apr,7,20:03,true,5,3,1,1,2379,5470
2021,Apr,7,20:04,true,4,2,1,1,2235,3914
2021,Apr,7,20:05,true,4,7,2,2,2755,18984
2021,Apr,7,20:06,true,7,2,5,5,3441,28153
2021,Apr,7,20:06,false,1,2,1,2,1933,4522
2021,Apr,7,20:07,true,4,5,1,1,1914,3072
2021,Apr,7,20:08,true,8,3,3,3,4362,16091
2021,Apr,7,20:09,true,1,3,3,15,4061,56418
2021,Apr,7,20:11,true,8,2,7,5,4635,69575
2021,Apr,7,20:13,true,8,0,2,2,2970,16532
2021,Apr,7,20:13,true,8,0,6,10,3935,53319
2021,Apr,7,20:14,true,6,4,1,1,2191,4020
2021,Apr,7,20:15,true,7,3,1,1,2126,3680
2021,Apr,7,20:16,true,7,0,5,5,3558,24578
2021,Apr,7,20:17,false,1,3,1,3,1964,6171
2021,Apr,7,20:18,true,3,0,2,2,2863,14984
2021,Apr,7,20:19,true,4,3,1,1,1809,3275
2021,Apr,7,20:19,true,2,10,7,5,4558,89640
2021,Apr,7,20:21,true,4,0,2,2,2681,14787
2021,Apr,7,20:22,true,8,3,7,5,4533,72902
2021,Apr,7,20:24,true,1,2,5,5,3349,24004
2021,Apr,7,20:25,false,1,3,1,3,2086,7847
2021,Apr,7,20:26,true,8,5,1,1,1994,3855
2021,Apr,7,20:27,true,4,0,1,1,1875,4770
2021,Apr,7,20:27,true,8,2,3,3,4382,14599
2021,Apr,7,20:29,true,5,2,1,1,1694,2901
2021,Apr,7,20:29,true,8,5,1,1,1583,2410
2021,Apr,7,20:30,true,7,2,1,1,1537,2483
2021,Apr,7,20:31,true,5,0,2,2,2078,10524
2021,Apr,7,20:32,true,1,0,2,2,1995,9328
2021,Apr,7,20:33,true,4,3,1,1,1294,2319
2021,Apr,7,20:34,true,1,2,2,2,1705,8739
2021,Apr,7,20:35,true,3,0,6,10,2558,40741
2021,Apr,7,20:36,true,5,3,6,10,2666,31649
2021,Apr,7,20:37,false,3,7,3,35,3654,119716
2021,Apr,7,20:38,true,7,4,4,10,4320,43627
2021,Apr,7,20:40,true,2,2,4,10,4566,50850
2021,Apr,7,20:42,true,3,0,5,5,3514,24723
2021,Apr,7,20:43,true,1,2,3,15,4515,64144
2021,Apr,7,20:44,true,3,2,1,1,2148,5058
2021,Apr,7,20:45,true,1,25,5,5,3263,17038
2021,Apr,7,20:46,true,3,7,2,2,3167,14016
2021,Apr,7,20:47,true,2,3,1,1,2174,3321
2021,Apr,7,20:48,true,4,0,2,2,2702,10834
2021,Apr,7,20:49,true,3,3,1,1,1913,2860
2021,Apr,7,20:50,true,8,7,2,2,2422,9997
2021,Apr,7,20:51,true,8,4,2,2,2276,9492
2021,Apr,7,20:52,true,6,4,7,5,4575,76692
2021,Apr,7,20:54,true,8,0,3,15,4358,53261
2021,Apr,7,20:55,true,3,3,2,2,2641,10060
2021,Apr,7,20:56,true,6,5,3,2,4416,11436
2021,Apr,7,20:57,true,5,20,1,1,1932,3723
2021,Apr,7,20:58,true,7,2,1,1,1953,3078
2021,Apr,7,20:59,true,2,2,4,15,4952,74832
2021,Apr,7,21:01,true,7,0,6,10,3986,52815
2021,Apr,7,21:02,true,8,3,1,1,1984,3810
2021,Apr,7,21:03,true,1,5,2,2,2798,10957
2021,Apr,7,21:04,true,8,2,1,1,1905,2827
2021,Apr,7,21:05,true,2,5,6,10,3327,48494
2021,Apr,7,21:06,true,7,2,1,1,1844,3011
2021,Apr,7,21:06,false,1,7,1,7,1670,11662
2021,Apr,7,21:07,true,4,0,2,2,2415,10749
2021,Apr,7,21:08,true,1,0,2,2,2273,11412
2021,Apr,7,21:09,true,7,2,3,2,4139,12957
2021,Apr,7,21:11,true,3,2,1,1,1481,3283
2021,Apr,7,21:12,true,4,3,1,1,1424,2762
2021,Apr,7,21:12,true,3,10,1,1,1373,2826
2021,Apr,7,21:13,true,1,0,2,2,1815,8453
2021,Apr,7,21:14,true,2,7,1,1,1247,2418
2021,Apr,7,21:15,true,3,4,5,5,1991,26193
2021,Apr,7,21:16,false,7,0,7,5,3794,61730
2021,Apr,7,21:18,true,1,2,2,2,1874,15689
2021,Apr,7,21:18,true,8,0,6,10,2872,55704
2021,Apr,7,21:19,false,5,0,5,5,2568,21694
2021,Apr,7,21:20,true,1,4,2,2,2150,11472
2021,Apr,7,21:21,true,8,4,3,5,3775,23159
2021,Apr,7,21:22,true,1,4,2,2,2082,12686
2021,Apr,7,21:23,true,8,0,3,7,3581,30227
2021,Apr,7,21:24,false,2,0,2,2,2141,14959
2021,Apr,7,21:25,true,1,0,2,2,1947,11200
2021,Apr,7,21:26,true,8,3,1,1,0,0
2021,Apr,7,21:27,true,7,4,1,1,1305,3683
2021,Apr,7,21:28,true,7,5,6,10,2311,37821
2021,Apr,7,21:29,true,8,0,2,2,1702,11902
2021,Apr,7,21:30,true,7,3,3,9,3263,31073
2021,Apr,7,21:31,true,6,3,1,1,1214,3023
2021,Apr,7,21:32,true,3,3,1,1,1188,2937
2021,Apr,7,21:33,true,7,3,6,10,2391,39338
2021,Apr,7,21:33,true,7,2,5,5,2270,20831
2021,Apr,7,21:34,true,7,3,6,10,2517,35772
2021,Apr,7,21:35,true,4,0,5,5,2345,12035
2021,Apr,7,21:36,true,4,4,2,2,1990,18926
2021,Apr,7,21:37,true,7,4,3,3,3552,14144
