Month,Day,Time,Miss,Slot,SlotM,Spin,SpinM,Winners,Payout
Mar,25,02:34,true,5,2,1,1,346,3831
Mar,25,02:35,true,8,3,5,5,523,3528
Mar,25,02:36,true,1,0,4,10,1067,21104
Mar,25,02:37,false,2,3,2,6,472,10399
Mar,25,02:38,true,5,3,1,1,381,1716
Mar,25,02:39,true,2,3,1,1,362,1572
Mar,25,02:40,false,1,2,1,2,359,1984
Mar,25,02:40,true,5,7,6,10,649,13331
Mar,25,02:41,true,1,4,2,2,497,4114
Mar,25,02:42,true,2,4,1,1,358,1121
Mar,25,02:43,false,2,3,2,6,419,9517
Mar,25,02:43,true,4,3,5,5,560,6583
Mar,25,02:44,true,7,5,5,5,544,5943
Mar,25,02:45,true,7,3,3,15,958,28531
Mar,25,02:46,true,4,0,6,10,674,16442
Mar,25,02:47,true,6,2,2,2,532,5681
Mar,25,02:47,false,1,3,1,3,398,4124
Mar,25,02:48,true,5,4,2,2,512,3713
Mar,25,02:49,true,2,2,1,1,388,1654
Mar,25,02:50,true,8,5,1,1,357,1344
Mar,25,02:51,true,3,5,2,2,454,3568
Mar,25,02:51,true,1,2,6,10,563,13482
Mar,25,02:52,true,8,0,1,1,315,1483
Mar,25,02:53,true,2,2,5,5,508,4986
Mar,25,02:53,true,7,10,1,1,302,1408
Mar,25,02:54,false,1,3,1,3,264,2078
Mar,25,02:55,false,2,20,2,40,413,48247
Mar,25,02:56,true,2,2,5,5,491,3880
Mar,25,02:57,true,5,4,7,5,926,25189
Mar,25,02:58,false,1,5,1,5,341,4272
Mar,25,02:59,true,4,2,5,5,549,5044
Mar,25,03:00,true,7,0,6,10,679,18540
Mar,25,03:00,true,1,0,5,5,589,6127
Mar,25,03:01,true,8,0,2,2,567,5478
Mar,25,03:02,true,8,0,2,2,504,4484
Mar,25,03:03,true,6,10,1,1,376,3664
Mar,25,03:03,true,8,2,2,2,482,3599
Mar,25,03:04,true,5,5,1,1,353,1555
Mar,25,03:05,true,7,7,2,2,498,3637
Mar,25,03:06,true,1,3,2,2,461,3660
Mar,25,03:06,true,5,3,1,1,327,1688
Mar,25,03:07,true,7,3,1,1,306,1694
Mar,25,03:08,true,4,0,5,5,477,4952
Mar,25,03:09,true,3,2,1,1,265,1307
Mar,25,03:09,true,4,5,1,1,275,1179
Mar,25,03:10,true,2,3,1,1,268,1276
Mar,25,03:11,true,4,4,3,7,794,7694
Mar,25,03:12,true,4,4,1,1,274,1111
Mar,25,03:13,true,3,2,7,5,848,22126
Mar,25,03:14,false,2,0,2,2,439,3116
Mar,25,03:15,true,5,7,2,2,440,2922
Mar,25,03:16,true,7,2,8,40,963,47613
Mar,25,03:18,false,1,0,1,1,362,2476
Mar,25,03:19,true,1,5,2,2,501,3540
Mar,25,03:20,true,8,2,6,10,661,17942
Mar,25,03:21,true,3,3,2,2,534,3897
Mar,25,03:21,true,8,2,1,1,369,2228
Mar,25,03:22,true,4,15,1,1,355,1833
Mar,25,03:23,true,7,0,2,2,456,4972
Mar,25,03:24,true,3,2,1,1,326,1672
Mar,25,03:25,true,4,4,1,1,304,1452
Mar,25,03:25,true,4,3,2,2,387,5032
Mar,25,03:26,true,4,2,1,1,282,1187
Mar,25,03:27,true,8,4,4,5,835,10137
Mar,25,03:28,true,3,3,8,25,842,70444
Mar,25,03:30,true,7,0,5,5,466,7248
Mar,25,03:31,false,1,0,1,1,310,1791
Mar,25,03:32,true,4,4,1,1,321,1635
Mar,25,03:33,false,1,0,1,1,302,1250
Mar,25,03:33,true,2,2,1,1,296,963
Mar,25,03:34,true,7,7,6,10,521,15654
Mar,25,03:35,true,1,4,7,5,856,38445
Mar,25,03:36,true,3,3,1,1,312,1710
Mar,25,03:37,true,6,5,2,2,462,6819
Mar,25,03:38,true,3,5,1,1,318,3032
Mar,25,03:39,true,5,5,7,5,881,32733
Mar,25,03:40,true,2,3,5,5,508,6587
Mar,25,03:41,true,5,15,1,1,331,2473
Mar,25,03:42,true,7,2,4,10,986,29403
Mar,25,03:44,false,8,0,8,25,1040,100804
Mar,25,03:45,false,2,2,2,4,527,14425
Mar,25,03:46,true,4,0,5,5,621,9913
Mar,25,03:47,true,1,15,4,7,1066,19692
Mar,25,03:49,true,6,3,1,1,403,4672
Mar,25,03:49,true,4,3,2,2,572,9229
Mar,25,03:50,true,7,3,3,3,1028,11799
Mar,25,03:51,true,8,2,5,5,640,7893
Mar,25,03:52,true,8,4,2,2,549,5916
Mar,25,03:53,true,8,0,1,1,363,2534
Mar,25,03:54,true,4,2,2,2,489,5661
Mar,25,03:55,true,2,3,1,1,315,1287
Mar,25,03:55,true,4,0,2,2,450,3795
Mar,25,03:56,true,3,4,1,1,299,1259
Mar,25,03:57,true,7,7,3,9,845,14927
Mar,25,03:58,false,2,4,2,8,465,10126
Mar,25,03:59,false,1,2,1,2,338,2077
Mar,25,04:00,true,2,4,5,5,553,7315
Mar,25,04:01,true,7,2,1,1,311,1616
Mar,25,04:02,true,7,4,1,1,272,778
Mar,25,04:02,true,1,3,7,5,886,43048
Mar,25,04:04,true,2,0,3,2,796,3886
Mar,25,04:05,true,2,5,1,1,304,2018
Mar,25,04:06,true,8,3,2,2,445,3418
Mar,25,04:07,true,6,5,1,1,300,1397
Mar,25,04:07,true,2,4,5,5,458,3712
Mar,25,04:08,true,3,2,1,1,297,1435
Mar,25,04:09,false,2,4,2,8,429,11810
Mar,25,04:10,true,2,3,5,5,454,3766
Mar,25,04:11,true,5,2,3,10,774,16495
Mar,25,04:12,true,7,2,1,1,309,1462
Mar,25,04:13,false,2,15,2,30,438,44811
Mar,25,04:13,true,7,4,1,1,309,1608
Mar,25,04:14,true,4,0,5,5,455,3454
Mar,25,04:15,true,7,2,2,2,448,7173
Mar,25,04:16,false,2,2,2,4,441,9764
Mar,25,04:17,false,1,2,1,2,318,2591
Mar,25,04:17,true,8,2,2,2,441,6365
Mar,25,04:18,true,4,0,1,1,278,1856
Mar,25,04:19,true,3,3,2,2,430,6634
Mar,25,04:20,true,3,2,1,1,270,2289
Mar,25,04:21,true,1,4,4,2,804,6862
Mar,25,04:22,true,5,4,1,1,268,1350
Mar,25,04:23,true,5,5,1,1,269,1239
Mar,25,04:24,true,4,3,2,2,400,6234
Mar,25,04:25,false,1,10,1,10,238,6989
Mar,25,04:26,false,7,5,7,25,731,160602
Mar,25,04:27,true,4,2,6,10,432,11517
Mar,25,04:28,false,1,2,1,2,320,3643
Mar,25,04:29,true,2,7,6,10,479,14665
Mar,25,04:30,true,8,2,1,1,333,2210
Mar,25,04:31,true,1,0,2,2,509,4640
Mar,25,04:31,true,4,2,2,2,477,4451
Mar,25,04:32,true,2,2,1,1,328,2051
Mar,25,04:33,true,1,2,2,2,443,6190
Mar,25,04:33,true,4,2,1,1,317,1969
Mar,25,04:34,false,6,0,6,10,448,16114
Mar,25,04:35,true,3,5,1,1,305,1483
Mar,25,04:36,false,3,2,3,4,772,8628
Mar,25,04:37,true,8,3,3,2,746,5718
Mar,25,04:38,true,8,0,1,1,313,1363
Mar,25,04:39,true,6,4,7,5,750,39503
Mar,25,04:41,false,1,0,1,1,298,1204
Mar,25,04:41,true,3,3,2,2,420,5175
Mar,25,04:42,true,2,7,7,5,771,40278
Mar,25,04:44,true,8,3,1,1,324,1074
Mar,25,04:44,true,4,2,5,5,493,3935
Mar,25,04:45,true,8,10,1,1,303,1366
Mar,25,04:46,true,7,20,2,2,447,6717
Mar,25,04:47,true,5,0,7,5,880,56998
Mar,25,04:48,true,1,0,6,10,570,19594
Mar,25,04:49,true,4,2,2,2,470,4573
Mar,25,04:50,true,4,3,2,2,475,4621
Mar,25,04:50,false,1,2,1,2,342,3515
Mar,25,04:51,true,8,5,1,1,333,2072
Mar,25,04:52,true,3,0,1,1,307,1444
Mar,25,04:53,true,4,5,1,1,300,1275
Mar,25,04:54,true,7,4,5,5,433,4176
Mar,25,04:54,true,8,3,1,1,266,959
Mar,25,04:55,true,5,5,3,10,704,18382
Mar,25,04:56,false,2,0,2,2,417,5495
Mar,25,04:57,true,6,2,3,2,707,4371
Mar,25,04:58,true,2,4,1,1,285,1148
Mar,25,04:59,true,5,3,1,1,276,1170
Mar,25,05:00,true,4,4,7,5,738,45804
Mar,25,05:01,true,1,0,2,2,370,4570
Mar,25,05:02,true,7,0,6,10,492,16612
Mar,25,05:03,true,8,2,1,1,283,1000
Mar,25,05:04,true,7,7,1,1,287,1424
Mar,25,05:04,true,6,2,1,1,279,1454
Mar,25,05:05,true,2,0,5,5,389,2719
Mar,25,05:06,true,8,2,1,1,240,1550
Mar,25,05:06,true,5,3,2,2,339,2408
Mar,25,05:07,true,8,2,2,2,348,3069
Mar,25,05:08,true,6,2,1,1,246,906
Mar,25,05:09,true,8,2,2,2,310,2298
Mar,25,05:10,false,1,2,1,2,240,1210
Mar,25,05:10,true,1,2,2,2,316,2600
Mar,25,05:11,true,2,3,1,1,251,643
Mar,25,05:12,true,2,3,5,5,334,3155
Mar,25,05:12,true,4,2,5,5,320,2492
Mar,25,05:13,false,3,7,3,35,620,45322
Mar,25,05:15,true,2,10,5,5,361,2452
Mar,25,05:15,true,7,3,8,50,763,62744
Mar,25,05:18,true,5,4,2,2,434,2063
Mar,25,05:18,true,7,0,5,5,469,3372
Mar,25,05:19,false,8,0,8,20,791,36552
Mar,25,05:21,false,2,5,2,10,473,10310
Mar,25,05:22,false,1,0,1,1,359,1561
Mar,25,05:23,true,1,7,5,5,521,4207
Mar,25,05:24,true,1,3,2,2,507,2587
Mar,25,05:25,true,4,2,1,1,361,1927
Mar,25,05:25,false,1,20,1,20,329,18374
Mar,25,05:26,true,3,0,5,5,535,3890
Mar,25,05:27,true,6,3,1,1,355,854
Mar,25,05:28,true,8,0,2,2,493,2986
Mar,25,05:28,false,1,2,1,2,345,870
Mar,25,05:29,true,8,2,6,10,563,13377
Mar,25,05:30,false,2,3,2,6,485,6515
Mar,25,05:31,true,5,4,1,1,385,1093
Mar,25,05:31,true,8,5,2,2,495,3549
Mar,25,05:32,true,3,7,2,2,455,3234
Mar,25,05:33,true,5,3,1,1,356,2640
Mar,25,05:34,true,1,2,3,3,768,8892
Mar,25,05:35,true,3,5,2,2,448,2643
Mar,25,05:36,true,8,3,2,2,437,2974
Mar,25,05:37,true,8,2,1,1,305,1004
Mar,25,05:37,true,7,0,1,1,295,1072
Mar,25,05:38,true,4,5,5,5,415,3689
Mar,25,05:39,true,8,2,2,2,400,2800
Mar,25,05:40,true,7,10,1,1,274,1258
Mar,25,05:40,true,2,10,1,1,275,1176
Mar,25,05:41,true,7,2,6,10,395,6153
Mar,25,05:42,true,8,2,5,5,386,3499
Mar,25,05:43,true,3,0,5,5,377,3516
Mar,25,05:44,true,2,3,1,1,249,1028
Mar,25,05:44,true,3,2,2,2,351,2604
Mar,25,05:45,true,8,5,2,2,360,2697
Mar,25,05:46,true,8,3,1,1,243,1193
Mar,25,05:47,true,6,2,2,2,305,2003
Mar,25,05:47,true,6,3,1,1,209,935
Mar,25,05:48,true,4,0,1,1,213,1120
Mar,25,05:49,true,7,7,2,2,321,2553
Mar,25,05:50,true,3,3,1,1,214,944
Mar,25,05:51,true,8,0,5,5,272,2900
Mar,25,05:52,true,7,4,1,1,223,871
Mar,25,05:53,true,8,3,1,1,222,1091
Mar,25,05:54,true,8,2,2,2,296,3008
Mar,25,05:55,true,7,5,1,1,190,590
Mar,25,05:55,false,1,3,1,3,198,1087
Mar,25,05:56,true,5,3,2,2,287,2930
Mar,25,05:57,true,2,4,1,1,210,913
Mar,25,05:58,true,6,4,1,1,208,701
Mar,25,05:59,true,4,0,1,1,210,688
Mar,25,05:59,true,2,3,5,5,237,1996
Mar,25,06:00,true,2,3,6,10,308,4150
Mar,25,06:01,true,6,7,2,2,309,2866
Mar,25,06:02,true,3,3,5,5,346,2489
Mar,25,06:03,true,4,0,1,1,231,529
Mar,25,06:03,true,5,0,2,2,310,1621
Mar,25,06:04,true,7,2,1,1,234,456
Mar,25,06:05,false,2,50,2,100,298,50573
Mar,25,06:06,true,7,0,2,2,305,1193
Mar,25,06:07,true,1,4,6,10,361,4051
Mar,25,06:07,true,3,0,2,2,338,1320
Mar,25,06:08,true,3,2,1,1,285,660
Mar,25,06:09,true,2,2,6,10,384,4502
Mar,25,06:10,true,1,4,3,12,625,14527
Mar,25,06:11,true,3,2,1,1,294,592
Mar,25,06:12,true,8,4,2,2,427,2969
Mar,25,06:13,true,8,25,3,4,676,5804
Mar,25,06:14,true,4,3,1,1,290,482
Mar,25,06:15,true,7,2,4,15,812,26558
Mar,25,06:16,false,1,2,1,2,331,1023
Mar,25,06:17,true,5,3,1,1,315,569
Mar,25,06:18,false,2,2,2,4,486,5361
Mar,25,06:19,true,1,5,5,5,475,5400
Mar,25,06:19,true,6,2,5,5,463,5041
Mar,25,06:20,false,2,0,2,2,504,2737
Mar,25,06:21,true,2,7,7,5,846,38762
Mar,25,06:23,true,5,2,3,2,774,6441
Mar,25,06:24,true,4,2,1,1,367,1435
Mar,25,06:25,true,7,4,4,15,841,39906
Mar,25,06:26,true,3,2,1,1,357,745
Mar,25,06:27,true,7,3,1,1,334,890
Mar,25,06:28,true,2,2,3,5,779,8940
Mar,25,06:29,true,2,3,1,1,317,617
Mar,25,06:30,true,8,20,1,1,323,580
Mar,25,06:31,true,3,0,1,1,306,471
Mar,25,06:31,true,8,0,7,5,813,25167
Mar,25,06:33,true,4,3,1,1,332,534
Mar,25,06:34,false,1,2,1,2,339,844
Mar,25,06:35,true,2,10,1,1,351,477
Mar,25,06:35,true,7,4,1,1,331,504
Mar,25,06:36,true,3,2,1,1,327,643
Mar,25,06:37,true,3,3,5,5,385,1999
Mar,25,06:38,true,5,0,2,2,430,2858
Mar,25,06:38,true,4,2,3,3,682,3597
Mar,25,06:40,false,4,2,4,20,780,22401
Mar,25,06:42,true,1,0,3,10,762,11811
Mar,25,06:43,false,1,4,1,4,393,1864
Mar,25,06:44,true,3,2,1,1,401,632
Mar,25,06:45,true,4,4,8,10,0,0
Mar,25,06:47,true,7,0,2,2,568,2297
Mar,25,06:48,true,3,2,4,7,974,10639
Mar,25,06:50,true,4,2,3,3,1012,6248
Mar,25,06:51,true,2,3,1,1,457,977
Mar,25,06:52,true,3,7,5,5,589,2757
Mar,25,06:52,true,7,0,1,1,389,718
Mar,25,06:53,true,3,0,6,10,626,13554
Mar,25,06:54,true,8,2,1,1,402,886
Mar,25,06:55,true,8,4,1,1,377,721
Mar,25,06:56,true,7,10,1,1,350,790
Mar,25,06:57,true,4,4,1,1,361,722
Mar,25,06:57,true,6,0,1,1,345,704
Mar,25,06:58,true,6,2,1,1,316,667
Mar,25,06:59,true,7,2,1,1,328,761
Mar,25,07:00,true,3,3,1,1,319,1068
Mar,25,07:01,false,2,3,2,6,331,6199
Mar,25,07:01,true,5,5,1,1,317,665
Mar,25,07:02,true,2,5,1,1,305,1215
Mar,25,07:03,true,4,4,2,2,349,2089
Mar,25,07:04,true,5,0,2,2,338,1930
Mar,25,07:05,true,8,2,2,2,366,2002
Mar,25,07:06,true,8,3,6,10,383,3972
Mar,25,07:06,true,5,3,3,2,673,2621
Mar,25,07:08,true,8,2,5,5,439,4960
Mar,25,07:08,true,6,20,4,10,818,11190
Mar,25,07:10,true,3,2,2,2,457,2215
Mar,25,07:11,true,8,10,5,5,478,2808
Mar,25,07:12,true,6,3,2,2,486,2368
Mar,25,07:12,true,8,4,1,1,380,878
Mar,25,07:13,true,8,3,2,2,435,2192
Mar,25,07:14,true,7,3,1,1,324,473
Mar,25,07:15,true,4,7,2,2,422,1918
Mar,25,07:16,true,7,3,1,1,310,491
Mar,25,07:16,false,1,2,1,2,277,719
Mar,25,07:17,true,4,2,5,5,365,1760
Mar,25,07:18,true,3,2,1,1,294,801
Mar,25,07:19,true,5,0,2,2,351,1427
Mar,25,07:20,true,8,2,4,5,725,5116
Mar,25,07:21,true,4,3,6,10,453,4867
Mar,25,07:22,true,6,3,1,1,300,1042
Mar,25,07:23,true,6,3,1,1,298,1010
Mar,25,07:24,true,2,3,1,1,302,516
Mar,25,07:25,true,6,3,8,15,788,22363
Mar,25,07:27,true,5,0,1,1,348,774
Mar,25,07:28,true,8,3,1,1,366,775
Mar,25,07:28,false,5,3,5,15,496,9148
Mar,25,07:29,true,3,0,1,1,359,913
Mar,25,07:30,true,4,3,3,7,811,8901
Mar,25,07:31,true,5,4,6,10,577,5555
Mar,25,07:32,true,5,0,6,10,602,5764
Mar,25,07:33,false,5,3,5,15,608,9369
Mar,25,07:34,true,4,15,1,1,419,1097
Mar,25,07:35,false,1,15,1,15,442,8034
Mar,25,07:35,true,2,10,1,1,483,1693
Mar,25,07:36,false,1,2,1,2,478,1532
Mar,25,07:37,true,3,7,1,1,451,1168
Mar,25,07:38,true,3,2,2,2,576,2397
Mar,25,07:39,true,2,2,1,1,465,1094
Mar,25,07:39,true,8,4,6,10,550,5917
Mar,25,07:40,true,4,5,1,1,430,868
Mar,25,07:41,true,1,15,2,2,521,2987
Mar,25,07:42,true,1,10,6,10,574,5421
Mar,25,07:43,true,3,2,2,2,529,2298
Mar,25,07:43,true,8,0,6,10,590,5130
Mar,25,07:44,true,8,5,2,2,549,2296
Mar,25,07:45,false,2,2,2,4,549,3431
Mar,25,07:46,false,1,7,1,7,448,4239
Mar,25,07:47,true,1,0,5,5,587,2654
Mar,25,07:48,true,8,3,2,2,588,2189
Mar,25,07:48,true,2,2,8,15,966,25085
Mar,25,07:50,true,6,4,1,1,461,890
Mar,25,07:51,true,2,5,1,1,475,1294
Mar,25,07:52,true,8,2,6,10,669,6930
Mar,25,07:53,true,1,0,2,2,620,3186
Mar,25,07:53,true,6,2,3,5,936,5871
Mar,25,07:55,true,8,4,5,5,683,3671
Mar,25,07:55,true,7,0,3,3,986,4049
Mar,25,07:57,true,2,3,1,1,458,1032
Mar,25,07:57,true,5,3,1,1,411,1031
Mar,25,07:58,true,4,0,6,10,641,8406
Mar,25,07:59,true,1,5,2,2,541,2326
Mar,25,08:00,true,4,2,6,10,634,7168
Mar,25,08:01,true,8,2,2,2,554,2019
Mar,25,08:01,true,8,2,1,1,409,753
Mar,25,08:02,true,1,0,3,3,836,4066
Mar,25,08:03,true,5,5,1,1,369,820
Mar,25,08:04,true,4,5,3,5,791,6792
Mar,25,08:05,true,1,5,6,10,634,13428
Mar,25,08:06,true,4,0,6,10,653,10134
Mar,25,08:07,false,1,3,1,3,434,2795
Mar,25,08:08,true,8,4,2,2,576,2834
Mar,25,08:09,true,2,2,1,1,392,1408
Mar,25,08:09,true,4,0,3,12,847,12067
Mar,25,08:11,true,6,5,4,7,1006,9749
Mar,25,08:12,true,6,4,2,2,589,2857
Mar,25,08:13,true,5,2,2,2,586,4163
Mar,25,08:14,true,5,3,1,1,434,1878
Mar,25,08:15,false,2,4,2,8,526,7366
Mar,25,08:15,true,2,0,1,1,423,874
Mar,25,08:16,true,4,4,1,1,400,796
Mar,25,08:17,true,8,0,1,1,373,705
Mar,25,08:18,true,1,2,3,10,816,15135
Mar,25,08:19,true,7,2,1,1,369,641
Mar,25,08:20,true,3,4,1,1,371,1006
Mar,25,08:21,true,1,0,3,8,850,12572
Mar,25,08:22,true,3,3,1,1,388,931
Mar,25,08:23,true,2,3,1,1,392,833
Mar,25,08:23,true,3,3,1,1,371,878
Mar,25,08:24,true,6,3,1,1,347,972
Mar,25,08:25,true,8,0,1,1,368,963
Mar,25,08:26,true,7,0,1,1,369,1119
Mar,25,08:27,false,2,3,2,6,374,5451
Mar,25,08:28,true,4,2,2,2,415,4331
Mar,25,08:28,true,4,2,3,15,762,14645
Mar,25,08:30,true,4,0,1,1,362,893
Mar,25,08:30,true,5,0,2,2,436,3661
Mar,25,08:31,true,7,3,1,1,361,1050
Mar,25,08:32,true,7,0,2,2,452,4795
Mar,25,08:33,true,7,2,5,5,499,3329
Mar,25,08:34,true,8,3,6,10,584,6922
Mar,25,08:34,true,7,5,1,1,377,1299
Mar,25,08:35,true,7,0,1,1,370,1028
Mar,25,08:36,true,2,2,1,1,388,872
Mar,25,08:37,true,3,3,2,2,468,2416
Mar,25,08:38,true,7,3,1,1,339,666
Mar,25,08:38,false,1,2,1,2,348,1537
Mar,25,08:39,false,2,3,2,6,431,8718
Mar,25,08:40,true,5,0,2,2,435,3487
Mar,25,08:41,true,3,2,1,1,370,1460
Mar,25,08:42,true,7,0,2,2,430,4368
Mar,25,08:42,true,5,3,3,9,818,12449
Mar,25,08:44,true,8,3,2,2,490,4358
Mar,25,08:44,true,4,0,6,10,590,12453
Mar,25,08:45,true,8,5,1,1,401,1704
Mar,25,08:46,true,3,0,2,2,511,3829
Mar,25,08:47,true,6,2,2,2,456,7085
Mar,25,08:48,true,5,5,2,2,442,5452
Mar,25,08:48,true,8,3,1,1,333,1140
Mar,25,08:49,true,8,2,2,2,416,5323
Mar,25,08:50,true,1,3,5,5,462,4889
Mar,25,08:51,true,3,3,5,5,477,4923
Mar,25,08:52,false,1,0,1,1,332,1586
Mar,25,08:52,true,2,3,1,1,337,1580
Mar,25,08:53,true,8,5,2,2,417,5910
Mar,25,08:54,true,4,2,1,1,340,1556
Mar,25,08:55,true,8,4,5,5,384,4522
Mar,25,08:56,true,3,3,1,1,295,1171
Mar,25,08:56,true,3,0,4,7,829,11274
Mar,25,08:58,true,2,0,7,5,912,37723
Mar,25,09:00,true,6,0,8,50,1026,55118
Mar,25,09:02,true,4,7,2,2,579,5944
Mar,25,09:02,true,5,2,2,2,617,5652
Mar,25,09:03,true,7,2,6,10,766,8905
Mar,25,09:04,true,7,10,1,1,470,1973
Mar,25,09:05,true,4,0,6,10,758,9688
Mar,25,09:06,true,6,0,1,1,474,2151
Mar,25,09:06,true,6,2,2,2,624,5120
Mar,25,09:07,true,4,0,1,1,427,2154
Mar,25,09:08,true,1,0,2,2,567,5174
Mar,25,09:09,true,3,0,1,1,408,621
Mar,25,09:10,true,1,3,5,5,562,4553
Mar,25,09:10,true,4,0,2,2,531,4391
Mar,25,09:11,true,2,5,1,1,378,1047
Mar,25,09:12,true,5,3,3,25,891,22370
Mar,25,09:13,true,5,0,1,1,368,3106
Mar,25,09:14,true,4,3,5,5,597,3950
Mar,25,09:15,true,8,4,2,2,624,8618
Mar,25,09:16,true,4,7,2,2,594,7582
Mar,25,09:17,true,3,5,2,2,589,5577
Mar,25,09:17,true,7,0,1,1,429,2831
Mar,25,09:18,true,4,2,1,1,395,1400
Mar,25,09:19,true,6,3,3,10,1074,12445
Mar,25,09:20,true,3,4,5,5,635,4412
Mar,25,09:21,true,3,2,1,1,391,953
Mar,25,09:22,true,5,3,1,1,395,837
Mar,25,09:23,true,8,4,6,10,670,6726
Mar,25,09:24,true,8,3,1,1,400,878
Mar,25,09:24,true,5,5,1,1,381,739
Mar,25,09:25,false,1,2,1,2,380,1912
Mar,25,09:26,true,4,0,2,2,524,4366
Mar,25,09:27,true,7,2,2,2,511,2842
Mar,25,09:28,true,7,0,1,1,335,879
Mar,25,09:28,true,6,3,5,5,480,6446
Mar,25,09:29,true,3,10,1,1,325,554
Mar,25,09:30,true,8,2,3,15,844,23197
Mar,25,09:31,true,1,3,7,5,979,27944
Mar,25,09:33,true,3,2,5,5,615,3570
Mar,25,09:34,true,4,2,2,2,620,4667
Mar,25,09:34,true,5,3,1,1,466,1382
Mar,25,09:35,true,2,3,1,1,439,794
Mar,25,09:36,true,7,4,4,10,1066,18767
Mar,25,09:38,true,4,2,1,1,432,1032
Mar,25,09:38,true,3,0,5,5,650,10623
Mar,25,09:39,true,2,3,1,1,439,997
Mar,25,09:40,true,3,3,4,5,1073,7325
Mar,25,09:42,true,4,2,6,10,772,14131
Mar,25,09:43,true,4,0,2,2,650,8476
Mar,25,09:43,true,4,3,8,15,1210,45408
Mar,25,09:45,true,8,5,5,5,742,6513
Mar,25,09:46,true,8,0,5,5,782,7374
Mar,25,09:47,false,2,2,2,4,746,7422
Mar,25,09:48,true,8,2,3,8,1280,10860
Mar,25,09:49,true,8,7,1,1,579,1197
Mar,25,09:50,true,8,2,5,5,796,8554
Mar,25,09:51,true,1,0,2,2,768,4549
Mar,25,09:51,false,1,2,1,2,515,1176
Mar,25,09:52,true,5,5,3,8,1234,11273
Mar,25,09:54,false,6,2,6,20,992,17503
Mar,25,09:54,true,1,10,6,10,985,7637
Mar,25,09:55,true,7,2,2,2,914,4358
Mar,25,09:56,true,6,4,2,2,851,3665
Mar,25,09:57,true,8,4,5,5,1060,11942
Mar,25,09:58,false,2,2,2,4,842,6580
Mar,25,09:58,true,8,5,2,2,807,3705
Mar,25,09:59,true,4,10,1,1,615,1761
Mar,25,10:00,true,2,5,1,1,568,1033
Mar,25,10:01,true,4,7,2,2,728,2637
Mar,25,10:02,true,7,0,2,2,715,2226
Mar,25,10:02,false,1,0,1,1,458,778
Mar,25,10:03,true,7,7,1,1,464,866
Mar,25,10:04,true,5,7,2,2,586,2408
Mar,25,10:05,false,1,5,1,5,398,2285
Mar,25,10:06,true,7,5,2,2,560,2564
Mar,25,10:07,true,4,2,1,1,412,825
Mar,25,10:07,true,4,2,1,1,386,496
Mar,25,10:08,true,7,2,6,10,635,5148
Mar,25,10:09,true,8,0,7,5,1192,23536
Mar,25,10:11,true,2,10,8,10,1268,28419
Mar,25,10:13,true,5,2,1,1,540,1028
Mar,25,10:13,true,6,0,1,1,566,1173
Mar,25,10:14,true,3,0,5,5,826,9110
Mar,25,10:15,false,5,4,5,20,865,32286
Mar,25,10:16,true,2,4,8,25,1298,38294
Mar,25,10:18,true,5,2,2,2,905,4563
Mar,25,10:19,true,3,2,1,1,680,1276
Mar,25,10:20,true,6,2,5,5,1025,10100
Mar,25,10:21,true,5,5,2,2,927,3527
Mar,25,10:22,true,3,0,7,5,1622,38612
Mar,25,10:23,true,2,5,3,10,1568,14094
Mar,25,10:25,false,2,2,2,4,1045,5890
Mar,25,10:25,true,4,3,6,10,1333,12323
Mar,25,10:26,true,6,0,4,15,1867,26918
Mar,25,10:28,false,1,0,1,1,850,1542
Mar,25,10:29,true,8,7,1,1,827,1445
Mar,25,10:29,false,1,0,1,1,767,1295
Mar,25,10:30,true,8,2,2,2,1043,4323
Mar,25,10:31,false,1,4,1,4,621,2316
Mar,25,10:32,false,1,5,1,5,663,3210
Mar,25,10:33,true,5,0,1,1,631,991
Mar,25,10:34,true,7,2,1,1,595,1037
Mar,25,10:34,true,8,3,3,5,1450,5806
Mar,25,10:36,true,8,0,1,1,616,1048
Mar,25,10:36,true,2,0,1,1,584,945
Mar,25,10:37,true,1,3,5,5,813,10026
Mar,25,10:38,true,8,2,1,1,563,964
Mar,25,10:39,true,1,3,2,2,667,3269
Mar,25,10:40,true,7,0,2,2,666,2253
Mar,25,10:41,true,3,0,2,2,671,2170
Mar,25,10:41,true,1,2,2,2,616,1770
Mar,25,10:42,true,4,3,2,2,636,2270
Mar,25,10:43,true,8,4,1,1,513,950
Mar,25,10:44,true,1,4,2,2,583,1534
Mar,25,10:45,true,5,2,1,1,499,1021
Mar,25,10:45,false,2,10,2,20,629,17838
Mar,25,10:46,true,4,7,2,2,700,2207
Mar,25,10:47,true,2,4,1,1,552,1456
Mar,25,10:48,false,1,3,1,3,555,2105
Mar,25,10:49,true,5,4,1,1,572,1115
Mar,25,10:50,true,8,4,1,1,530,831
Mar,25,10:50,true,1,4,2,2,711,4332
Mar,25,10:51,true,4,5,2,2,758,3220
Mar,25,10:52,true,6,0,5,5,708,8904
Mar,25,10:53,true,8,4,4,7,1435,11501
Mar,25,10:55,false,7,5,7,25,1697,168087
Mar,25,10:56,true,1,0,6,10,1162,9959
Mar,25,10:57,true,2,0,1,1,735,1613
Mar,25,10:58,true,3,0,1,1,738,1241
Mar,25,10:59,true,2,0,1,1,690,1364
